Id,Name,Language,keywords
1078076,"deep six (dirk pitt, #7)",eng,"dirk_pitt,_#7 clive_cussler simon_&_schuster eng ocean tide waters yacht poison"
1064921,taking charge: the johnson white house tapes 1963-64,en-US, lyndon_b._johnson simon_&_schuster en-US jfk lyndon johnson presidential presidency
1040685,innocent blood,eng, christopher_dickey simon_&_schuster eng kurt kurtovic kurts terrorist allamerican
1060163,sugarbakers cookie cutter cookbook,eng, diana_collingwood_butts simon_&_schuster eng cookiecutter cookies cookie baking baked
1033775,brothers: the hidden history of the kennedy years,eng, david_talbot simon_&_schuster eng kennedy 1963 conspiracy robert rfk
1034038,journey to nowhere,eng, shiva_naipaul simon_&_schuster eng guyanadrawing guyana temple naipauls jonestown
1050418,"the empty chair (lincoln rhyme, #3)",eng,"lincoln_rhyme,_#3 jeffery_deaver simon_&_schuster eng rhyme rhymes criminalist thriller detective"
1054193,stella,en-US, peter_wyden simon_&_schuster en-US holocaust novel sophies nonfiction book
1070890,"crusader's cross (dave robicheaux, #14)",eng,"dave_robicheaux,_#14 james_lee_burke simon_&_schuster eng robicheaux cop dave thriller orleans"
1070893,"last car to elysian fields (dave robicheaux, #13)",eng,"dave_robicheaux,_#13 james_lee_burke simon_&_schuster eng robicheaux suspects crime jail parish"
1002206,golem 100,eng, alfred_bester simon_&_schuster eng golem golem100 psychodynamics gretchen depravity
1094414,"the cat-nappers: a jeeves and bertie story (jeeves, #15)",eng,"jeeves,_#15 p.g._wodehouse simon_&_schuster eng jeeves jeevess bertie wodehouse wooster"
1003612,"pick up sticks (john putnam thatcher mysteries, #11)",en-GB,"john_putnam_thatcher_mysteries,_#11 emma_lathen simon_&_schuster en-GB murderer putnam sloan quinlan morland"
1054730,the girl in the picture: the remarkable story of vietnam's most famous casualty,eng, denise_chong simon_&_schuster eng kim kims burned burning phuc
1089641,lesbian nation: the feminist solution,eng, jill_johnston simon_&_schuster eng lesbianism feminism feminist lesbian lesbianswhile
1082117,the love song of j. edgar hoover,eng, kinky_friedman simon_&_schuster eng elvis detective kinky waynea friedman
1068650,the commanders,eng, bob_woodward simon_&_schuster eng terrorism war debates cheney examine
1050424,"the twelfth card (lincoln rhyme, #6)",eng,"lincoln_rhyme,_#6 jeffery_deaver simon_&_schuster eng detective thriller boyd cooper amelia"
1090805,in the beginning was the worm: finding the secrets of life in a tiny hermaphrodite,eng, andrew_brown simon_&_schuster eng nematode dna worm genome orvitz
1073642,bloodsucking fiends: a love story (vampire trilogy #1),eng,vampire_trilogy_#1 christopher_moore simon_&_schuster eng novels novel bloodsucking vampire bloodlust
1081935,pelikan,eng, david_lozell_martin simon_&_schuster eng charlie pelikan pelikans charlies novel
1015510,star trek iv: the voyage home,eng, vonda_n._mcintyre simon_&_schuster_(a) eng kirk klingon starship admiral mccoy
1067283,bay of pigs: the untold story,eng, peter_wyden simon_&_schuster_(nyc) eng cuban castros cuba jfk kennedy
1073687,ginsberg: a biography,eng, barry_miles simon_&_schuster_(nyc) eng poet poetschildhood literature ginsberg ginsbergs
1040453,letter to a christian nation,en-US, sam_harris simon_&_schuster_audio en-US ideological harris debate cultural death
1011175,"song of susannah (the dark tower, #6)",eng,"the_dark_tower,_#6 stephen_king simon_&_schuster_audio eng susannahmia susannah susannahand novel demonmother"
1007768,children playing before a statue of hercules,eng, david_sedaris simon_&_schuster_audio eng hercules statue baxterread audiobook children
1065841,"stalin's ghost (arkady renko, #6)",eng,"arkady_renko,_#6 martin_cruz_smith simon_&_schuster_audio eng renko detective moscow smith gorky"
1035477,mcnally's puzzle (archy mcnally novels),eng, lawrence_sanders simon_&_schuster_audio eng gottschalk mcnallys mcnally everglades stabbed
1003553,"dixie city jam (dave robicheaux, #7)",en-US,"dave_robicheaux,_#7 james_lee_burke simon_&_schuster_audio en-US robicheaux bestseller jamread pattontheyre buchalter"
1009701,the soul of a butterfly: reflections on life's journey,eng, muhammad_ali simon_&_schuster_audio eng ali boxing muhammad frazier spiritual
1043243,i'm a manatee,en-US, john_lithgow simon_&_schuster_books_for_young_readers en-US manateeundulatingunderneaththe manatee dream dreams giganatee
1021192,"under town (edgar & ellen, #3)",eng,"edgar_&_ellen,_#3 charles_ogden simon_&_schuster_children's eng nicktoons edgar mischievous ellen prankster"
1014056,"hello, hello!",eng, miriam_schlein simon_&_schuster_children's_publishing eng lions animals hellolions animal wolves
1018829,when papa snores,eng, melinda_long simon_&_schuster_children's_publishing eng snooooga nappers snoom nana papa
1078862,travels of thelonious (the fog mound #1),eng,the_fog_mound_#1 susan_schade simon_&_schuster_children's_publishing eng novel novels chipmunk book thelonious
1019348,"dark of the moon (virgil flowers, #1)",eng,"virgil_flowers,_#1 john_sandford simon_&_schuster_ltd eng virgil flowers murder judd scam"
1015787,freeze-framed,eng, justin_richards simon_&_schuster_uk eng jamie mysterious anna discovers time
1089294,exchange,eng, paul_magrs simon_&_schuster_uk eng simon book books claustrophobic grandparents
1015796,"the legion of the dead (the invisible detective, #8)",eng,"the_invisible_detective,_#8 justin_richards simon_&_schuster_uk eng detective mystery mysterious treasure arthur"
1044578,"the ironwood tree (the spiderwick chronicles, #4)",eng,"the_spiderwick_chronicles,_#4 tony_diterlizzi simon_&_schuster_uk eng faerie elves goblins spiderwicks simon"
1032295,lucy in the sky,eng, paige_toon simon_&_schuster_uk eng lucy nathan flight sydney james
1027316,secret commandos: behind enemy lines with the elite warriors of sog,eng," john_l._plaster simon_&_schuster,_inc. eng commandos vietnam vietnamese soldiers troops"
1096585,"the ten thousand (scott dixon, #4)",eng,"scott_dixon,_#4 harold_coyle simon_&_schuster,_inc. eng germany russia war threat europe"
1070857,gable & lombard,eng, warren_g._harris simon_and_schuster eng gable lombard biography hardcover harris
1015808,paranormal puppet show,eng, justin_richards simon_and_schuster eng detective invisible mystery arthur drake
1053441,kate remembered,en-US, a._scott_berg simon_and_schuster en-US hepburn biographical katharine kate biographer
1044790,the house of dies drear,eng, virginia_hamilton simon_pulse eng abolitionist underground railroad edgar thomas
1069321,"snow: a retelling of ""snow white and the seven dwarfs"" (once upon a time)",en-US, tracy_lynn simon_pulse en-US duchess stepmother jessica witch snow
1075574,experiment in terror,eng, bernal_c._payne simon_pulse eng seven 16yearolds powers disappear friends
1013437,"tall, dark and deadly (nancy drew: files, #66)",en-US,"nancy_drew:_files,_#66 carolyn_keene simon_pulse en-US nancy megabooks murderedand suspect crime"
1002703,"shadows (hex, #2)",eng,"hex,_#2 rhiannon_lassiter simon_pulse eng raven hexhuman hex mutants alliance"
1082353,warriors don't cry,eng, melba_pattillo_beals simon_pulse eng melba teenager pattillo brown teenagers
1046700,fearless: double edition #3: run (#3) & shock (#27),eng,#3 #27 francine_pascal simon_pulse eng sam kidnapped gaia gaias runsam
1017253,the dinosaur encyclopedia: a handbook for dinosaur enthusiasts of all ages,eng, michael_j._benton simon_pulse eng dinosaur dinosaurs prehistoric illustrated museums
1046699,"betrayed (fearless, #24)",eng,"fearless,_#24 francine_pascal simon_pulse eng deaf blind fear music color"
1062303,wild roses,eng, deb_caletti simon_pulse eng dino dinos cassie insanity sacred
1013240,"dinosaur dilemma (nintendo adventure books, #7)",eng,"nintendo_adventure_books,_#7 clyde_bosco simon_pulse eng yoshi mario dinosaur clan koopa"
1013183,"don't look twice (nancy drew: files, #55)",eng,"nancy_drew:_files,_#55 carolyn_keene simon_pulse eng nancy nancys nancythe cheerleader cheer"
1068164,"so, you wanna be a comic book artist?: how to break into comics! the ultimate guide for kids",eng, philip_amara simon_pulse/beyond_words eng comics comic superhero superheroes artists
1012418,make-your-own field guide (the spiderwick chronicles),eng, benjamin_harper simon_scribbles eng spiderwick stained glass art paper
1012417,thimbletack's mission: spiderwick movie ready-to-read #2 (spiderwick chronicles),eng, rebecca_frazer simon_spotlight eng thimbletack jared book house brownie
1012416,mallory on guard: spiderwick movie ready-to-read #1 (spiderwick chronicles),eng, brooke_lindner simon_spotlight eng mallory spiderwick mansion jared grace
1020868,"i can draw star trek: the spacecraft and other technical devices of star trek, the original series",eng, tony_tallarico simon_spotlight eng illustrations draw trek phasers spacecraft
1067612,"henry and mudge and annie's good move (henry and mudge, #18)",en-US,"henry_and_mudge,_#18 cynthia_rylant simon_spotlight en-US henrys henry annie nervous mudge"
1050778,"henry and mudge and the forever sea (henry and mudge, #6)",en-US,"henry_and_mudge,_#6 cynthia_rylant simon_spotlight en-US summer lobster crabs beach day"
1050779,"henry and mudge and the snowman plan (henry and mudge, #19)",en-US,"henry_and_mudge,_#19 cynthia_rylant simon_spotlight en-US adventure snowman henry reading contest"
1027765,and the winner is... (spongebob squarepants),eng, jenny_miglis simon_spotlight_/_nickelodeon eng spongebob patrick spongebobs patricks awards
1013876,"monster mix-up (nintendo adventure books, #3)",eng,"nintendo_adventure_books,_#3 bill_mccay simon_spotlight_entertainment eng mario bowser mushroom kingdom koopa"
1098394,"officespeak: the win-win guide to touching base, getting the ball rolling, and thinking inside the box",eng, d.w._martin simon_spotlight_entertainment eng boss workplace weaknesssprucing office phrases
1034379,dora's river race (dora the explorer),eng, christine_ricci simon_spotlight/nickelodeon eng dora raft river adventure holographic
1072339,"beneath the surface (the matchmaker, #1)",eng,"the_matchmaker,_#1 gracie_c._mckeever siren_publishing eng siren wardrobe fashion ej evelyn"
1071339,"in search of andy (replica, #12)",eng,"replica,_#12 marilyn_kaye skylark eng andyamy andy andys amy clone"
1072080,"secret clique (replica, #5)",eng,"replica,_#5 marilyn_kaye skylark eng clique amy popular friendsespecially candler"
1071343,"another amy (replica, #3)",eng,"replica,_#3 marilyn_kaye skylark eng amy candler hersomeone shes sheswellevil"
1071344,"ice cold (replica, #10)",en-US,"replica,_#10 marilyn_kaye skylark en-US jeanine amy amys jeanines secret"
1071393,"happy birthday, dear amy (replica, #16)",en-US,"replica,_#16 marilyn_kaye skylark en-US teenager amy otheramys celebrate birthday"
1071341,"amy, on her own (replica, #24)",eng,"replica,_#24 marilyn_kaye skylark eng amy amys finale realizes moon"
1071376,"the best of the best (replica, #7)",en-US,"replica,_#7 marilyn_kaye skylark en-US adrian smart students amy grade"
1071394,"the fever (replica, #9)",eng,"replica,_#9 marilyn_kaye skylark eng diagnose symptoms amy powers doctor"
1071444,"and the two shall meet (replica, #6)",eng,"replica,_#6 marilyn_kaye skylark eng adventure wilderness survivalamys extreme mountainbike"
1071392,"mystery mother (replica, #8)",en-US,"replica,_#8 marilyn_kaye skylark en-US amy amys nancy mother daughter"
1095698,s is for silver: a nevada alphabet,eng, eleanor_coerr sleeping_bear_press eng eleanor literature nevada darcie writing
1003955,beachbum berry's sippin' safari: in search of the great 'lost' tropical drink recipes…and the people behind them,eng, jeff_beachbum_berry slg_publishing eng drinks berry berrys beachbum bartender
1000846,"rex libris, volume i: i, librarian (rex libris, #1-5)",eng,"rex_libris,_#1-5 james__turner slg_publishing eng librarian rex library libris books"
1012580,"the hunt for bigfoot: a novel of adventure & romance in the north woods (human origins series, #1)",eng,"human_origins_series,_#1 lisa_a._shiel slipdown_mountain_publications eng bigfoot murdered hunt katy killer"
1018674,dusan kállay: magical world,eng," ivan_jancar slovart_publishing,_ltd. eng wonderland carrolls surreal illustrator adventures"
1048195,jade's dilemma - lead us not into temptation (dilemmas),eng, reign* smashwords_edition eng jade jades miranda dilemmas stories
1092810,"jamestown, quebec, santa fe: three north american beginnings",eng, james_c._kelly smithsonian_books eng colonization jamestown 1492 colonies westward
1035577,wars of empire (smithsonian history of warfare),en-US, douglas_porch smithsonian_books/harpercollins_publishers/cassell en-US imperialism imperialist empires empire conquest
1035685,"the storage box of tradition: kwakiutl art, anthropologists, and museums, 1881-1981",eng, ira_jacknis smithsonian_institution_scholarly_press eng ethnographic anthropology ethnological anthropologists anthropological
1027776,the practice of the six yogas of naropa,eng, glenn_h._mullin snow_lion eng yoga yogas tibetan tibet buddhism
1080840,temple theology - an introduction,eng, margaret_barker society_for_promoting_christian_knowledge eng theology judaism temple christian ancient
1014074,ugaritic narrative poetry,eng, simon_b._parker society_of_biblical_literature eng scribes ugaritic texts translations iliad
1016092,daily life in biblical times,eng, oded_borowski society_of_biblical_literature eng israelites israelite hebrew ancient archaeological
1003343,building your new testament greek vocabulary,eng, robert_e._van_voorst society_of_biblical_literature eng testament vocabulary greek memorization book
1085337,fundamentals of tool design,eng, david_a._____smith society_of_manufacturing_engineers eng tools prototyping designing manufacturing pressworking
1035764,gerund grounded theory: the basic social process dissertation,eng, barney_g._glaser sociology_press eng dissertations dissertation gerund phd methodology
1035795,the fountain at the center of the world,eng, robert_newman soft_skull_press eng tamaulipas salgado mexicos hunting chano
1057293,the twins,eng, tessa_de_loo soho_press eng twins novel relatives bestseller reunited
1062113,"bitterwood (dragon age, #1)",en-US,"dragon_age,_#1 james_maxey solaris en-US dragons dragonsoldiers dragon kingdom bitterwood"
1040573,rome (blue guide),en-GB, alta_macadam somerset en-GB ostia rome antica tivoli villa
1059498,the beautifull cassandra,eng, jane_austen sono_nis_pr eng cassandra juliet austen novelist book
1092963,my path to heaven: a young person's guide to the faith,eng, geoffrey_bliss sophia_institute_press eng holiness faith retreatinabook children truths
1015233,saints of the american wilderness: the brave lives and holy deaths of the eight north american martyrs,eng, john_anthony_o'brien sophia_institute_press eng jesuits jesuit martyrs martyrdom priests
1081388,preparing yourself for mass,eng, romano_guardini sophia_institute_press eng devotion mass practical book concentrate
1001622,black baby white hands: a view from the crib,eng, jaiya_john soul_water_rising eng luther adopted birth childhood memoir
1070068,"the third option (mitch rapp, #4)",eng,"mitch_rapp,_#4 vince_flynn sound_library eng cia flynn kennedy agency thriller"
1085318,"birds of a feather (maisie dobbs, #2)",eng,"maisie_dobbs,_#2 jacqueline_winspear sound_library eng maisie heiresss dobbs disappearance murders"
1029925,"how capitalism underdeveloped black america: problems in race, political economy, and society",eng, manning_marable south_end_press eng racistcapitalist capitalismchapter capitalism racial racism
1052789,death on television: the best of henry slesar's alfred hitchcock stories,eng, henry_slesar southern_illinois_university_press eng hitchcock suspense writers storytelling stories
1092892,the gold bat,eng, p.g._wodehouse souvenir_press eng wrykyn moriarty novel school prank
1038512,quarks chaos and christianity,eng, john_c._polkinghorne spck_publishing eng scientist religion science universe creator
1073644,heart and salsa,eng, suzanne___nelson speak eng sabrina cat orphan flirting enchanted
1098362,kissing kate,eng, lauren_myracle speak:_penguin eng lissa lissas kate kissed love
1002307,griffon-powered mustangs (raceplanetech volume 1),eng, a._kevin_grantham specialty_press eng raceplane engine jet racing mustang
1002305,"boeing 377 stratocruiser (airlinertech, #9)",eng,"airlinertech,_#9 nicholas_a._veronico specialty_press eng boeing boeings alljet bomber 747"
1067177,"tupolev tu-95 bear (warbirdtech, #43)",eng,"warbirdtech,_#43 yefim_gordon specialty_press eng tu95 tu142 bomber mig15 nuclear"
1071507,universe 3,eng, robert_silverberg spectra eng anthology alien stories authors composition
1014591,the further adventures of batman volume 2: featuring the penguin,en-GB, martin_harry_greenberg spectra en-GB batman caped anthology murray crusader
1022227,the wolf of winter,en-US, paula_volsky spectra en-US shalindra heir throne nobility varis
1048678,"the terminator (terminator movie novelisation, #1)",eng,"terminator_movie_novelisation,_#1 randall_frakes spectra eng terminator future novel screenplay darkness"
1022832,"house corrino (prelude to dune, #3)",eng,"prelude_to_dune,_#3 brian_herbert spectra_books eng dune herbert herberts prequels trilogy"
1089351,hot blood  cold steel: life and death in the trenches of the first world war,eng, andy_simpson spellmount eng trenches soldiers trench battle fought
1024289,the authoritative calvin and hobbes: a calvin and hobbes treasury,eng, bill_watterson sphere eng hobbes calvin cartoons wattersons watterson
1060181,schrödinger's cat 1: the universe next door,eng, chris_wilson sphere eng strangelove unistat terrorist nuclear bomb
1060183,schrödinger's cat 3: the homing pigeons,eng, robert_anton_wilson sphere eng pigeons kennedy homing president books
1026797,"the mirage (morland dynasty, #22)",eng,"morland_dynasty,_#22 cynthia_harrod-eagles sphere eng victorian francoprussian turlingham wargeorge marries"
1094523,after the fall,eng, robert_sheckley sphere eng revelation birthday world day earth
1015564,the broken gate,eng, eileen_ramsay sphere/warner eng kate dumfries scotland 1910 kennedy
1013803,"file for divorce in maryland, virginia, or the district of columbia",eng, james_j._gross sphinx_publishing eng divorce maryland virginia columbia simplifies
1099537,ellington boulevard: a novel in a-flat,eng, adam_langer spiegel_&_grau eng clarinetist ellington tenant estate landlord
1095789,"the lust lizard of melancholy cove (pine cove, #2)",eng,"pine_cove,_#2 christopher_moore spike/avon_books eng psychiatrist placebos pine cove antidepressants"
1075458,a summer’s journey: the journal of a pastor’s sabbatical in israel,eng, lee_b._spitzer spiritual_journey_press eng pilgrimage summer summers sabbatical israel
1043823,inter views,en-GB, james_hillman spring_publications en-GB psychotherapy biography biographical dreams hillmans
1000793,"imagination is reality: western nirvana in jung, hillman, barfield and cassirer",eng, roberts_avens spring_publications eng imagination buddhism thinkers poetic writings
1090917,relational frame theory: a post-skinnerian account of human language and cognition,eng, steven_c._hayes springer eng cognition psychology behavioral psychologists cognitive
1047177,sourcebook of family theories and methods: a contextual approach,eng, pauline_g._boss springer eng book sourcebook marriage handbook family
1012135,biodiversity and ecophysiology of yeasts,eng, carlos_a._rosa springer eng yeasts yeast biodiversity habitats ecology
1006221,nebulae and how to observe them,en-GB, steven_r._coe springer en-GB nebulae nebulaenebulae astronomers telescopes astronomical
1090667,pacs: a guide to the digital revolution,en-US, keith_j._dreyer springer en-US radiologists radiology imaging hipaa digital
1040980,diseases of the pancreas: current surgical therapy,eng, hans_g._beger springer eng pancreatic disease diagnosis molecular book
1041432,"solar, stellar and galactic connections between particle physics and astrophysics",eng, alberto_carramiñana springer eng astrophysics observational particle physics topics
1039370,"african apes (all apes great and small, vol 1)",eng, biruté_m.f._galdikas springer eng apes chimpanzees primatologists primatology bonobos
1043467,an introduction to kolmogorov complexity and its applications,eng, li_ming springer eng kolmogorovs kolmogorov complexity randomness algorithms
1007354,the splash page (drawing power #1),eng,drawing_power_#1 bart_sears sqp eng comic spiderwoman bart justice illustrates
1025560,"sam, bangs & moonshine",eng, evaline_ness square_fish eng sam samantha moonshine caldecott medal
1086294,"agatha raisin and the perfect paragon (agatha raisin, #16)",en-GB,"agatha_raisin,_#16 m.c._beaton st_martin's_paperbacks en-GB agatha mabel smedley killers investigates"
1055843,"american eden (eden, #6)",eng,"eden,_#6 marilyn_harris st_martin's_press eng eden stanhope dreams eve heartburkethe"
1002364,the year's best fantasy and horror: fifth annual collection,eng, ellen_datlow st._martin's_griffin eng writers poet swordsman awards fantasy
1002388,the year's best fantasy and horror: sixteenth annual collection,eng, ellen_datlow st._martin's_griffin eng tales fantasy gothic comics stories
1010375,"a history of contemporary italy: society and politics, 1943-1988",eng, paul_ginsborg st._martin's_griffin eng italy agrarian reformand ginsborgs transformationeconomic
1012550,laguna cove,eng, alyson_noel st._martin's_griffin eng ellie ellies laguna anne beach
1089715,behind sad eyes: the life of george harrison,eng, marc_shapiro st._martin's_griffin eng beatles harrison harrisons enigmatic author
1009184,"pitch like a pro: a guide for young pitchers and their coaches, little league through high school",en-US, leo_mazzone st._martin's_griffin en-US pitchers pitching mazzone pitch pitchesproper
1093493,"and the band played on: politics, people, and the aids epidemic",eng, randy_shilts st._martin's_griffin eng shilts aids bestseller investigatve acclaimed
1054882,rhythms,en-US, donna_hill st._martin's_griffin en-US cora emma tragedy york tale
1034904,"crimea: the great crimean war, 1854 - 1856",eng, trevor_royle st._martin's_griffin eng crimean warfare war 1914 combat
1091440,the feline mystique: on the mysterious connection between women and cats,eng, clea_simon st._martin's_griffin eng feline cat felinebe cats catsfrom
1025239,the westies: inside new york's irish mob,eng, t.j._english st._martin's_griffin eng thugs notorious gang westies crime
1095481,"never call retreat: lee and grant: the final victory (gettysburg, #3)",en-US,"gettysburg,_#3 newt_gingrich st._martin's_griffin en-US gettysburg 1863 potomac battle lincoln"
1087596,"conspiracy theory (gregor demarkian, #19)",eng,"gregor_demarkian,_#19 jane_haddam st._martin's_paperbacks eng cavanaugh street philadelphia anthony murdered"
1087594,"the headmaster's wife (gregor demarkian, #20)",en-US,"gregor_demarkian,_#20 jane_haddam st._martin's_paperbacks en-US headmasters academy academysomething windsor murder"
1037788,"traceless (less series, #1)",eng,"less_series,_#1 debra_webb st._martin's_paperbacks eng emily clint witness crime trust"
1070769,love's blood,eng, clark_howard st._martin's_paperbacks eng columbo murdered murderand patricia coldblooded
1091191,a deadly affair,eng, tom_henderson st._martin's_paperbacks eng murder verdict fletcher extramarital affair
1048940,hold the dream (emma harte saga #2),eng,emma_harte_saga_#2 barbara_taylor_bradford st._martin's_paperbacks eng emma paula heroine barbara bradford
1054887,rockin' around that christmas tree,eng, donna_hill st._martin's_paperbacks eng denise family house edward aunt
1006596,"k-pax (k-pax, #1)",eng,"k-pax,_#1 gene_brewer st._martin's_paperbacks eng psychiatrist psychiatric mental traveler patient"
1018132,the palm beach murder,en-GB, marion_collins st._martin's_paperbacks en-GB millionaire james justice indicted story
1036460,the widow killer,eng, pavel_kohout st._martin's_press eng prague psychopathic nazi killer victims
1057739,"the men we became: my friendship with john f. kennedy, jr.",eng, robert_t._littell st._martin's_press eng jfk kennedy littells jacqueline jr
1058677,forbidden knowledge: from prometheus to pornography,en-GB, roger_shattuck st._martin's_press en-GB biotechnology research harold curiosity adam
1027675,"feeling sorry for celia (ashbury/brookfield, #1)",eng,"ashbury/brookfield,_#1 jaclyn_moriarty st._martin's_press eng bestseller novel book elizabeth letter"
1029817,behind the scenes at the museum,eng, kate_atkinson st._martin's_press eng lennox ruby narrating tour begins
1013007,"to die for (wilson & mcleish, #6)",eng,"wilson_&_mcleish,_#6 janet_neel st._martin's_press eng judith selina francesca killer restaurants"
1087075,"shoe addicts anonymous (shoe addict, #1)",eng,"shoe_addict,_#1 beth_harbison st._martin's_press eng helene shoe shoes sandra heel"
1047345,"what are we fighting for? sex, race, class & the future of feminism",eng, joanna_russ st._martin's_press eng feminism feminist feminists womens women
1089035,path of the warrior: consult the oracle for everyday guidance on your life journey,en-US, lucas_estrella_schultz st._martin's_press en-US warrior warriorand japanese spiritual noble
1004261,every sistah wants it,eng, victor_mcglothin st._martin's_press eng octavia shes octavias gigolo longbow
1003167,"a test of wills (inspector ian rutledge, #1)",eng,"inspector_ian_rutledge,_#1 charles_todd st._martin's_press eng novel book fiction wills inspector"
1018460,a cop's life: true stories from the heart behind the badge,en-US, randy_sutton st._martin's_press en-US officers officer officershis sergeant police
1088975,hitler's angel,eng, kris_rusch st._martin's_press eng stecher 1931 autopsy munich adolf
1044753,i capture the castle,eng, dodie_smith st._martin's_press eng castle castles literatures cassandra chronicle
1044760,not since carrie: forty years of broadway musical flops,eng, ken_mandelbaum st._martin's_press eng flops musical businesssondheim mandelbaum behindthescenes
1054257,the tailor's daughter,eng, janice_graham st._martin's_press eng victorian tailoring tailor tailors veda
1067406,the garden angel,eng, mindy_friddle st._martin's_press eng emily neighborhood dickinson elizabeth town
1012555,laguna heat,eng, t._jefferson_parker st._martin's_press eng lagunawhere margaritaslagunawhere paradise disneyland nighttime
1029154,emerald enchantment,eng, raine_cantrell st._martin's_press eng marylyle patricks raine merritt bonnie
1079914,rhett butler's people,en-US, donald_mccaig st._martin's_press en-US scarlett rhett rhetts novel butler
1054902,in my bedroom,eng, donna_hill st._martin's_press eng rayne raynes gayle pauline novel
1062236,"hôtel transylvania (saint-germain, #1)",eng,"saint-germain,_#1 chelsea_quinn_yarbro st._martin's_press eng comte saintgermain 1743 saintgermains louis"
1054891,an ordinary woman,eng, donna_hill st._martin's_press eng marriage adultery married betrayal novel
1054889,getting hers,en-US, donna_hill st._martin's_press en-US tess kim nikki shes mcdonald
1037446,the mourning dove: a story of love,eng, larry_barkdull st._martin's_press eng hannibal pop worth charity grandfather
1065843,the trespass,eng, barbara_ewing st._martin's_press eng harriet harriets victorian cholera trespass
1052817,"a monstrous regiment of women (mary russell, #2)",eng,"mary_russell,_#2 laurie_r._king st._martin's_press eng mary marys holmes sherlock suffrage"
1067473,james joyce's dubliners,eng, james_joyce st._martin's_press eng joyce audiobooks ulysses finnegans stories
1095564,seeing fireworks,eng, elaine_coffman st._martin's_press eng fireworks sparks sparking blazing exploding
1031241,the secret memoirs of jacqueline kennedy onassis: a novel,eng, ruth_francisco st._martin's_press eng jackie jackies jacqueline kennedy maria
1073671,where did our love go? the rise & fall of the motown sound,eng," nelson_george st._martin's_press,_inc. eng dancing temptations jackson 60s stevie"
1039017,"if i die...: a true story of obsessive love, uncontrollable greed, and murder",eng, michael_fleeman st._martin's_true_crime eng rudins rudin widow poison poisonous
1038166,the darkest night: the murder of innocence in a small town,eng, ron_franscell st._martin's_true_crime eng becky casper abduction wyoming1973 wyoming
1067782,"evil twins: chilling true stories of twins, killing and insanity",eng, john_glatt st._martin's_true_crime eng twins twinssins twin genetic brothers
1054903,"divas, inc.",en-US, donna_hill st._martins_press-3pl en-US margaret diva tiffany tiffanys divasin
1005679,dice,eng, t.n._baker st._martins_press-3pl eng wasuan novel wasuans loyalties enychi
1085862,"calm at sunset, calm at dawn",en-US, paul_watkins st._martins_press-3pl en-US sunset novel dawn calm fisherman
1020778,n is for noose,eng, sue_grafton st._martins_press-3pl eng kinsey selma haystack detective coroners
1011968,beyond basic crocheting: techniques and projects to expand your skills,eng, sharon_hernes_silverman stackpole_books eng crocheting crocheters crochet crafters felting
1002837,haunted vermont: ghosts and strange phenomena of the green mountain state,eng, charles_a._stansfield_jr. stackpole_books eng ghostly frightening horror thetford mountain
1001426,backwater war (military history),eng, edwin_p._hoyt stackpole_books eng sicily 1944 normandy allied backwater
1027618,sheridan in the shenandoah,eng, edward_j._stackpole stackpole_books eng sheridans 1864 shenandoah valley campaign
1002841,haunted west virginia: ghosts and strange phenomena of the mountain state,eng, patty_a._wilson stackpole_books eng supernatural ghosts spirits stories hitchhikers
1042513,a yankee spy in richmond,eng, elizabeth_l._van_lew stackpole_books eng confederate spy elizabeth adventures betray
1032331,managing as designing,eng, richard_j._boland stanford_business_books eng designing design designers architecture management
1029233,figures of the thinkable,eng, cornelius_castoriadis stanford_university_press eng revolutionary democracy writings athens ancient
1084273,"republicanism, liberty, and commercial society, 1649-1776",eng, david_wootton stanford_university_press eng republicanism republics historiography republican angloamerican
1028125,the collected poetry of robinson jeffers: volume one: 1920-1928,eng, robinson_jeffers stanford_university_press eng jeffers justice edition volumes collection
1046081,caste and outcast,eng, dhan_gopal_mukerji stanford_university_press eng mukerji mukerjis ethnographic indian caste
1032223,"pushkin and romantic fashion: fragment, elegy, orient, irony",eng, monika_greenleaf stanford_university_press eng pushkin discourses pushkins alexander russian
1020315,"sisters and strangers: women in the shanghai cotton mills, 1919-1949",eng, emily_honig stanford_university_press eng shanghai chinas industrial workers 1949
1074032,the evolution of human societies: from foraging group to agrarian state,eng, allen_w._johnson stanford_university_press eng ethnographic societies globalization societiesits revolution
1093040,multiple arts: the muses ii,eng, jean-luc_nancy stanford_university_press eng poet writings poetry artworks nancy
1099497,the voice of the dolphins and other stories,eng, leo_szilard stanford_university_press eng atomic 1949 1938 1947 1948
1054336,a circle of friends,eng, giora_carmi star_bright_books eng touching homeless gesture caring sharing
1015492,"catalyst of sorrows (star trek: the lost era, 2360)",eng, margaret_wander_bonanno star_trek eng starfleet romulan vulcan romulantrained agent
1062268,new frontier (star trek new frontier: #1-4),eng,star_trek_new_frontier:_#1-4 peter_david star_trek eng trek starfleet starfleets frontier crew
1038267,"another fine myth (myth adventures, #1)",en-US,"myth_adventures,_#1 robert_lynn_asprin starblaze_editions en-US skeeve magicians assassin demon quest"
1072364,shane,eng, jack_schaefer starfire eng western shane novel west landscape
1047295,"nietzsche, heidegger, and daoist thought: crossing paths in-between",eng, katrin_froese state_university_of_new_york_press eng meaninglessness nietzsche froese philosophizing philosophers
